Time (s);T1;T2
0;22.4;41.125
90;22.4;41.25
180;22.5;41.25
270;22.5;41.375
360;32.3;41.375
450;36;41.375
540;37.8;41.375
630;38.6;41.4375
720;39;41.4375
810;39.2;41.4375
900;39.4;41.5
990;39.5;41.5
1080;39.5;41.4375
1170;39.5;41.4375
1260;39.4;41.375
1350;39.3;41.3125
1440;39.2;41.25
1530;39.2;41.1875
1620;39.1;41.125
1710;39.1;41.0625
1800;39;41
1890;38.9;41
1980;38.8;40.9375
2070;38.9;41
2160;38.9;41.125
2250;39.1;41.1875
2340;39.1;41.25
2430;39.2;41.3125
2520;39.3;41.4375
2610;39.4;41.5
2700;39.5;41.5625
2790;39.6;41.625
2880;39.6;41.625
2970;39.7;41.6875
3060;39.6;41.6875
3150;39.6;41.6875
3240;39.6;41.75
3330;39.4;41.75
3420;39.4;41.75
3510;39.4;41.6875
3600;39.5;41.6875
3690;39.5;41.625
3780;39.4;41.625
3870;39.4;41.5625
3960;39.3;41.5
4050;39.2;41.5
4140;39.2;41.4375
4230;39.1;41.375
4320;39.1;41.3125
4410;39.1;41.25
4500;39.1;41.1875
4590;39.1;41.1875
4680;39;41.1875
4770;39;41.25
4860;39.1;41.3125
4950;39.1;41.4375
5040;39.3;41.5
5130;39.4;41.625
5220;39.6;41.6875
5310;39.6;41.75
5400;39.6;41.8125
5490;39.7;41.875
5580;39.8;41.875
5670;39.8;41.9375
5760;39.8;41.9375
5850;39.8;41.9375
5940;39.8;42
6030;39.7;42
6120;39.8;41.875
6210;39.8;41.75
6300;39.8;41.625
6390;39.8;41.5625
6480;39.8;41.5
6570;39.7;41.5
6660;39.6;41.375
6750;39.5;41.3125
6840;39.4;41.25
6930;39.3;41.25
7020;39.4;41.3125
7110;39.3;41.375
7200;39.4;41.375
7290;39.6;41.5
7380;39.7;41.5625
7470;39.8;41.625
7560;39.8;41.75
7650;39.9;41.8125
7740;39.9;41.8125
7830;40.1;41.875
7920;40.1;41.9375
8010;39.9;41.9375
8100;39.9;41.9375
8190;39.9;41.9375
8280;39.9;41.9375
8370;39.8;41.875
8460;39.8;41.875
8550;39.7;41.8125
8640;39.6;41.75
8730;39.6;41.6875
8820;39.5;41.625
8910;39.4;41.5625
9000;39.2;41.5
9090;39.2;41.4375
9180;39.2;41.375
9270;39.2;41.3125
9360;39.1;41.25
9450;39;41.1875
9540;39;41.1875
9630;38.9;41.25
9720;39;41.3125
9810;39.1;41.375
9900;39.2;41.4375
9990;39.3;41.5
10080;39.4;41.5625
10170;39.4;41.625
10260;39.6;41.6875
10350;39.6;41.75
10440;39.6;41.75
10530;39.6;41.8125
10620;39.6;41.75
10710;39.6;41.6875
10800;39.6;41.6875
10890;39.6;41.6875
10980;39.5;41.625
11070;39.4;41.5625
11160;39.4;41.5
11250;39.3;41.5
11340;39.2;41.4375
11430;39.2;41.375
11520;38.9;41.125
11610;39;41.1875
11700;39.2;41.25
11790;39.1;41.3125
11880;39.2;41.3125
11970;39.1;41.375
12060;39.1;41.375
12150;39.1;41.375
12240;39.1;41.375
12330;39.1;41.375
12420;39.1;41.375
12510;39.1;41.375
12600;39;41.375
12690;39;41.3125
12780;39;41.3125
12870;38.9;41.25
12960;38.9;41.1875
13050;38.8;41.1875
13140;38.9;41.0625
13230;38.8;41.0625
13320;38.9;41
13410;38.9;40.8125
13500;38.7;40.75
13590;38.6;40.6875
13680;38.6;40.6875
13770;38.6;40.6875
13860;38.6;40.75
13950;38.6;40.8125
14040;38.7;40.875
14130;38.9;40.9375
14220;39.1;41.0625
14310;39.2;41.125
14400;39.3;41.1875
14490;39.4;41.25
14580;39.4;41.3125
14670;39.4;41.375
14760;39.4;41.3125
14850;39.4;41.3125
14940;39.4;41.3125
15030;39.4;41.3125
15120;39.3;41.25
15210;39.4;41.3125
15300;39.4;41.25
15390;39.2;41.125
15480;39.1;41.0625
15570;39.1;41
15660;38.9;41
15750;39;40.9375
15840;38.9;40.875
15930;38.7;40.8125
16020;38.6;40.6875
16110;38.6;40.6875
16200;38.6;40.6875
16290;38.5;40.75
16380;38.6;40.8125
16470;38.6;40.875
16560;38.8;40.9375
16650;38.9;41
16740;39.1;41.0625
16830;39.2;41.1875
16920;39.2;41.25
17010;39.2;41.25
17100;39.2;41.3125
17190;39.2;41.375
17280;39.2;41.375
17370;39.2;41.375
17460;39.1;41.375
17550;39.1;41.375
17640;39;41.3125
17730;38.9;41.3125
17820;38.9;41.25
17910;38.9;41.1875
18000;38.8;41.125
18090;38.8;41.0625
18180;38.7;41.0625
18270;38.6;40.9375
18360;38.6;40.9375
18450;38.5;40.875
18540;38.4;40.8125
18630;38.4;40.75
18720;38.4;40.6875
18810;38.4;40.625
18900;38.4;40.625
18990;38.3;40.6875
19080;38.4;40.75
19170;38.4;40.75
19260;38.5;40.8125
19350;38.6;40.875
19440;38.9;40.9375
19530;38.9;41
19620;39;41.0625
19710;38.9;41.0625
19800;39;41.125
19890;39;41.1875
19980;39;41.1875
20070;39.1;41.1875
20160;39;41.1875
20250;39;41.1875
20340;38.9;41.1875
20430;38.8;41.125
20520;38.8;41.125
20610;38.7;41.0625
20700;38.7;41.0625
20790;38.6;41
20880;38.6;40.9375
20970;38.6;40.875
21060;38.6;40.8125
21150;38.6;40.75
21240;38.5;40.6875
21330;38.4;40.625
21420;38.3;40.625
21510;38.4;40.625
21600;38.3;40.6875
21690;38.4;40.75
21780;38.5;40.8125
21870;38.6;40.875
21960;38.6;40.9375
22050;38.8;41.0625
22140;38.9;41.125
22230;38.9;41.125
22320;38.9;41.1875
22410;39.1;41.1875
22500;39.2;41.125
22590;39.2;41.125
22680;39.2;41.0625
22770;39.2;41.0625
22860;39.2;41.0625
22950;39.2;41.0625
23040;39.1;41.0625
23130;39.1;41
23220;39;40.9375
23310;38.9;40.875
23400;38.9;40.875
23490;38.8;40.8125
23580;38.8;40.75
23670;38.6;40.6875
23760;38.6;40.625
23850;38.5;40.5625
23940;38.3;40.5625
24030;38.2;40.5
24120;38.2;40.5625
24210;38.2;40.5625
24300;38.1;40.5625
24390;38.1;40.5
24480;38.2;40.5
24570;38.2;40.5625
24660;38.4;40.5625
24750;38.4;40.5625
24840;38.5;40.625
24930;38.6;40.625
25020;38.6;40.625
25110;38.6;40.6875
25200;38.6;40.6875
25290;38.6;40.6875
25380;38.6;40.625
25470;38.5;40.5
25560;38.4;40.3125
25650;38.2;40.1875
25740;38.2;40.0625
25830;38.2;40.0625
25920;38.1;40.125
26010;38.2;40.25
26100;38.2;40.25
26190;38.3;40.375
26280;38.4;40.4375
26370;38.6;40.5625
26460;38.8;40.625
26550;38.8;40.75
26640;38.8;40.8125
26730;38.8;40.8125
26820;38.8;40.8125
26910;38.9;40.8125
27000;38.8;40.8125
27090;38.8;40.875
27180;38.9;40.875
27270;38.9;40.8125
27360;38.9;40.75
27450;38.8;40.6875
27540;38.6;40.625
27630;38.6;40.5625
27720;38.5;40.4375
27810;38.4;40.375
27900;38.3;40.3125
27990;38.3;40.25
28080;38.2;40.125
28170;38.2;40.1875
28260;38.1;40.125
28350;38.1;40
28440;38;40
28530;38;40
28620;38;40.0625
28710;38;40.125
28800;38.1;40.125
28890;38.1;40.1875
28980;38.3;40.3125
29070;38.4;40.375
29160;38.6;40.4375
29250;38.8;40.5
29340;38.8;40.5625
29430;38.8;40.5625
29520;38.8;40.625
29610;38.7;40.625
29700;38.6;40.625
29790;38.6;40.6875
29880;38.6;40.6875
29970;38.5;40.6875
30060;38.5;40.625
30150;38.4;40.5625
30240;38.3;40.5625
30330;38.2;40.5
30420;38.2;40.4375
30510;38.2;40.4375
30600;38.1;40.375
30690;38.1;40.3125
30780;37.9;40.25
30870;38;40.125
30960;37.9;40.125
31050;37.9;40.0625
31140;38.1;40.0625
31230;37.9;40.0625
31320;38.1;40.0625
31410;38.2;40.1875
31500;38.2;40.1875
31590;38.4;40.3125
31680;38.7;40.4375
31770;38.9;40.625
31860;39.1;40.625
31950;39;40.6875
32040;39.1;40.75
32130;39.1;40.8125
32220;39.1;40.875
32310;39.2;40.875
32400;39.3;40.9375
32490;39.3;40.9375
32580;39.3;40.9375
32670;39.3;40.9375
32760;39.2;40.9375
32850;39.2;40.9375
32940;39.2;40.9375
33030;39.1;40.875
33120;39.1;40.75
33210;39.1;40.6875
33300;39;40.625
33390;39;40.5625
33480;38.9;40.4375
33570;38.8;40.3125
33660;38.6;40.3125
33750;38.6;40.25
33840;38.5;40.1875
33930;38.4;40.125
34020;38.3;40.125
34110;38.3;40.25
34200;38.4;40.25
34290;38.4;40.3125
34380;38.5;40.375
34470;38.6;40.5
34560;38.6;40.5625
34650;38.6;40.625
34740;38.8;40.6875
34830;38.8;40.6875
34920;38.8;40.75
35010;38.8;40.75
35100;38.8;40.75
35190;38.8;40.75
35280;38.8;40.75
35370;38.8;40.75
35460;38.7;40.75
35550;38.6;40.6875
35640;38.5;40.6875
35730;38.5;40.6875
35820;38.4;40.625
35910;38.4;40.5625
36000;38.3;40.5
36090;38.2;40.4375
36180;38.1;40.375
36270;38.1;40.3125
36360;38.1;40.1875
36450;38.1;40.125
36540;38.1;40.125
36630;38;40.125
36720;38.1;40.1875
36810;38.1;40.1875
36900;38.3;40.1875
36990;38.4;40.25
37080;38.6;40.375
37170;38.8;40.5
37260;38.8;40.5
37350;38.8;40.5625
37440;38.9;40.5625
37530;38.9;40.625
37620;38.8;40.625
37710;38.8;40.625
37800;38.8;40.625
37890;38.7;40.6875
37980;38.6;40.625
38070;38.6;40.625
38160;38.5;40.625
38250;38.4;40.5625
38340;38.4;40.5625
38430;38.3;40.5
38520;38.2;40.4375
38610;38.2;40.375
38700;38.1;40.3125
38790;38;40.3125
38880;38.1;40.25
38970;38.1;40.1875
39060;38.1;40.1875
39150;37.9;40.125
39240;37.9;40.1875
39330;37.9;40.25
39420;38;40.25
39510;38.1;40.25
39600;38.2;40.375
39690;38.2;40.4375
39780;38.4;40.5
39870;38.4;40.5625
39960;38.4;40.625
40050;38.4;40.625
40140;38.4;40.6875
40230;38.4;40.6875
40320;38.4;40.6875
40410;38.4;40.6875
40500;38.3;40.6875
40590;38.3;40.625
40680;38.2;40.625
40770;38.2;40.625
40860;38.2;40.5625
40950;38.2;40.5
41040;38.1;40.4375
41130;38.1;40.375
41220;38.1;40.375
41310;38.1;40.3125
41400;38.1;40.25
41490;38.1;40.1875
41580;37.9;40.125
41670;37.9;40.125
41760;37.9;40.25
41850;37.9;40.25
41940;38;40.3125
42030;38.1;40.4375
42120;38.2;40.5
42210;38.2;40.5625
42300;38.4;40.6875
42390;38.4;40.75
42480;38.4;40.75
42570;38.4;40.8125
42660;38.4;40.8125
42750;38.4;40.875
42840;38.4;40.875
42930;38.4;40.8125
43020;38.3;40.8125
43110;38.3;40.75
43200;38.3;40.75
43290;38.2;40.6875
43380;38.2;40.625
43470;38.2;40.5625
43560;38.2;40.5
43650;38.1;40.4375
43740;38;40.375
43830;38.1;40.3125
43920;38.1;40.25
44010;38;40.1875
44100;37.9;40.125
44190;37.8;40.125
44280;37.8;40.125
44370;37.9;40.25
44460;37.9;40.25
44550;38;40.3125
44640;38.1;40.4375
44730;38.2;40.5
44820;38.2;40.625
44910;38.3;40.75
45000;38.4;40.8125
45090;38.4;40.8125
45180;38.4;40.8125
45270;38.4;40.8125
45360;38.3;40.875
45450;38.4;40.8125
45540;38.4;40.8125
45630;38.4;40.8125
45720;38.4;40.75
45810;38.3;40.75
45900;38.3;40.6875
45990;38.3;40.625
46080;38.2;40.5625
46170;38.2;40.5625
46260;38.1;40.4375
46350;38.1;40.3125
46440;38.1;40.3125
46530;38;40.25
46620;38;40.1875
46710;37.9;40.125
46800;37.9;40.125
46890;37.9;40.1875
46980;37.9;40.25
47070;37.9;40.3125
47160;38.1;40.375
47250;38.2;40.5
47340;38.2;40.5625
47430;38.3;40.625
47520;38.4;40.75
47610;38.4;40.75
47700;38.4;40.8125
47790;38.4;40.8125
47880;38.3;40.625
47970;38.2;40.5625
48060;38.2;40.5
48150;38.1;40.375
48240;38.1;40.3125
48330;38;40.3125
48420;38;40.25
48510;38;40.1875
48600;37.9;40.125
48690;37.9;40.125
48780;37.9;40.1875
48870;37.9;40.25
48960;37.9;40.375
49050;38.1;40.375
49140;38.2;40.5
49230;38.3;40.625
49320;38.4;40.625
49410;38.4;40.6875
49500;38.4;40.75
49590;38.4;40.8125
49680;38.4;40.8125
49770;38.4;40.875
49860;38.4;40.875
49950;38.4;40.8125
50040;38.4;40.8125
50130;38.3;40.8125
50220;38.3;40.75
50310;38.2;40.6875
50400;38.2;40.6875
50490;38.2;40.5625
50580;38.2;40.5
50670;38.1;40.4375
50760;38.1;40.375
50850;38;40.3125
50940;38.1;40.25
51030;38;40.1875
51120;37.9;40.125
51210;37.9;40.125
51300;37.9;40.125
51390;37.8;40.125
51480;37.9;40.1875
51570;38;40.3125
51660;38.1;40.375
51750;38.1;40.5
51840;38.2;40.625
51930;38.3;40.6875
52020;38.3;40.8125
52110;38.4;40.8125
52200;38.3;40.875
52290;38.4;40.875
52380;38.4;40.875
52470;38.4;40.875
52560;38.4;40.875
52650;38.4;40.875
52740;38.4;40.8125
52830;38.4;40.8125
52920;38.4;40.75
53010;38.3;40.75
53100;38.2;40.625
53190;38.2;40.625
53280;38.2;40.5
53370;38.1;40.4375
53460;38.1;40.375
53550;38.1;40.25
53640;38;40.25
53730;37.9;40.125
53820;37.9;40.0625
53910;37.9;40.0625
54000;37.9;40.125
54090;37.9;40.1875
54180;37.9;40.3125
54270;37.9;40.3125
54360;38;40.375
54450;38.1;40.4375
54540;38.2;40.5625
54630;38.2;40.6875
54720;38.2;40.75
54810;38.4;40.8125
54900;38.4;40.875
54990;38.4;40.875
55080;38.4;40.875
55170;38.4;40.875
55260;38.4;40.875
55350;38.4;40.8125
55440;38.4;40.75
55530;38.2;40.75
55620;38.3;40.6875
55710;38.2;40.6875
55800;38.2;40.625
55890;38.2;40.5625
55980;38.1;40.5
56070;38.1;40.4375
56160;38;40.3125
56250;37.9;40.25
56340;38;40.1875
56430;37.9;40.125
56520;37.9;40.0625
56610;37.8;40.0625
56700;37.8;40.125
56790;37.8;40.125
56880;37.8;40.25
56970;37.9;40.3125
57060;38;40.375
57150;38.1;40.5
57240;38.2;40.625
57330;38.3;40.6875
57420;38.3;40.6875
57510;38.4;40.8125
57600;38.3;40.75
57690;38.4;40.8125
57780;38.4;40.8125
57870;38.4;40.8125
57960;38.4;40.75
58050;38.4;40.75
58140;38.4;40.75
58230;38.4;40.6875
58320;38.4;40.625
58410;38.2;40.5625
58500;38.2;40.5
58590;38.1;40.4375
58680;38.1;40.375
58770;38.1;40.3125
58860;37.9;40.25
58950;38;40.1875
59040;37.9;40.125
59130;37.8;40.0625
59220;37.8;40
59310;37.8;40.0625
59400;37.8;40.125
59490;37.8;40.1875
59580;37.9;40.25
59670;37.9;40.3125
59760;38.1;40.4375
59850;38.1;40.5625
59940;38.2;40.625
60030;38.2;40.6875
60120;38.3;40.6875
60210;38.4;40.75
60300;38.4;40.75
60390;38.3;40.75
60480;38.3;40.6875
60570;38.3;40.6875
60660;38.3;40.75
60750;38.2;40.6875
60840;38.2;40.625
60930;38.2;40.5625
61020;38.1;40.5625
61110;38.1;40.5
61200;38.1;40.4375
61290;38;40.375
61380;37.9;40.25
61470;37.9;40.1875
61560;37.9;40.1875
61650;37.9;40.0625
61740;37.8;40
61830;37.6;39.9375
61920;37.6;39.9375
62010;37.7;40.0625
62100;37.8;40.125
62190;37.8;40.1875
62280;37.9;40.25
62370;38;40.375
62460;38.1;40.5
62550;38.2;40.625
62640;38.2;40.6875
62730;38.2;40.6875
62820;38.2;40.6875
62910;38.2;40.6875
63000;38.3;40.6875
63090;38.3;40.75
63180;38.2;40.6875
63270;38.2;40.625
63360;38.2;40.5625
63450;38.2;40.4375
63540;38.1;40.375
63630;38.1;40.3125
63720;38;40.25
63810;37.9;40.1875
63900;37.9;40.1875
63990;37.9;40.125
64080;37.8;40.0625
64170;37.8;40.0625
64260;37.7;39.9375
64350;37.6;39.9375
64440;37.6;39.875
64530;37.5;39.875
64620;37.5;39.9375
64710;37.6;40
64800;37.7;40.0625
64890;37.8;40.125
64980;37.9;40.1875
65070;37.9;40.25
65160;38;40.3125
65250;38.1;40.375
65340;38.1;40.375
65430;38.1;40.375
65520;38.1;40.375
65610;38.1;40.4375
65700;38.1;40.4375
65790;38;40.4375
65880;38;40.375
65970;38;40.375
66060;37.9;40.3125
66150;37.9;40.25
66240;37.8;40.125
66330;37.9;40
66420;37.8;39.875
66510;37.8;39.875
66600;37.8;39.875
66690;37.8;39.75
66780;37.7;39.6875
66870;37.7;39.75
66960;37.8;39.75
67050;37.7;39.6875
67140;37.7;39.75
67230;37.8;39.8125
67320;37.9;39.8125
67410;38;39.875
67500;38.2;40
67590;38.4;40.125
67680;38.4;40.1875
67770;38.4;40.25
67860;38.5;40.3125
67950;38.5;40.3125
68040;38.6;40.3125
68130;38.5;40.375
68220;38.4;40.4375
68310;38.5;40.4375
68400;38.4;40.375
68490;38.4;40.375
68580;38.4;40.375
68670;38.2;40.3125
68760;38.2;40.25
68850;38.1;40.1875
68940;38.1;40.1875
69030;38;40.125
69120;37.9;40.0625
69210;37.8;40
69300;37.9;40
69390;37.9;40
69480;37.9;40
69570;38;40.125
69660;38.1;40.1875
69750;38.2;40.25
69840;38.4;40.3125
69930;38.6;40.4375
70020;38.6;40.5625
70110;38.6;40.5625
70200;38.8;40.625
70290;38.8;40.625
70380;38.7;40.6875
70470;38.7;40.6875
70560;38.8;40.6875
70650;38.8;40.6875
70740;38.7;40.6875
70830;38.8;40.625
70920;38.8;40.5625
71010;38.7;40.5625
71100;38.6;40.5
71190;38.6;40.4375
71280;38.4;40.375
71370;38.3;40.3125
71460;38.2;40.3125
71550;38.1;40.25
71640;38.1;40.1875
71730;38.1;40.1875
71820;38.2;40.1875
71910;38.2;40.3125
72000;38.4;40.3125
72090;38.4;40.375
72180;38.7;40.5
72270;38.8;40.5625
72360;38.9;40.625
72450;38.9;40.6875
72540;39;40.75
72630;38.9;40.8125
72720;39.1;40.875
72810;39.1;40.9375
72900;39.1;41
72990;39;41
73080;39;41
73170;39.1;41.0625
73260;39.1;41.0625
73350;39;41.0625
73440;38.9;41
73530;38.9;41
73620;38.8;40.9375
73710;38.8;40.9375
73800;38.7;40.875
73890;38.7;40.8125
73980;38.7;40.8125
74070;38.6;40.75
74160;38.6;40.75
74250;38.5;40.75
74340;38.5;40.75
74430;38.6;40.875
74520;38.6;41
74610;38.7;41
74700;38.9;41.125
74790;38.9;41.1875
74880;39.1;41.25
74970;39.1;41.3125
75060;39.2;41.375
75150;39.4;41.4375
75240;39.4;41.5
75330;39.3;41.5625
75420;39.3;41.5625
75510;39.3;41.5625
75600;39.4;41.5625
75690;39.4;41.625
75780;39.3;41.625
75870;39.3;41.625
75960;39.3;41.5625
76050;39.3;41.5625
76140;39.3;41.5625
76230;39.2;41.5
76320;39.2;41.5
76410;39.1;41.4375
76500;39.1;41.4375
76590;39.1;41.375
76680;39.1;41.375
76770;39.2;41.3125
76860;39.2;41.3125
76950;39.1;41.375
77040;39.2;41.4375
77130;39.4;41.5625
77220;39.5;41.625
77310;39.6;41.75
77400;39.8;41.8125
77490;39.9;41.9375
77580;40.1;42.0625
77670;40.1;42.1875
77760;40.2;42.125
77850;40.2;42.1875
77940;40.3;42.1875
78030;40.4;42.125
78120;40.4;42.0625
78210;40.2;42
78300;40.4;41.9375
78390;40.3;41.8125
78480;40.2;41.9375
78570;40.1;41.9375
78660;40;41.875
78750;39.8;41.9375
78840;39.8;41.9375
78930;39.7;42
79020;39.8;42
79110;39.9;42.0625
79200;40.2;42.125
79290;40.4;42.1875
79380;40.5;42.3125
79470;40.6;42.375
79560;40.8;42.4375
79650;40.8;42.5
79740;40.6;42.5625
79830;40.6;42.5625
79920;40.7;42.625
80010;40.7;42.5625
80100;40.8;42.5
80190;40.8;42.5
80280;40.8;42.5
80370;40.6;42.4375
80460;40.6;42.375
80550;40.5;42.3125
80640;40.3;42.25
80730;40.2;42.25
80820;40.2;42.1875
80910;40.1;42.125
81000;40;42.0625
81090;40;42.0625
81180;39.9;41.9375
81270;40;42
81360;39.9;42
81450;39.8;42
81540;39.9;42.125
81630;40;42.1875
81720;40.1;42.25
81810;40.3;42.3125
81900;40.4;42.4375
81990;40.6;42.5
82080;40.7;42.5625
82170;40.8;42.625
82260;40.8;42.6875
82350;40.8;42.75
82440;40.7;42.75
82530;40.6;42.75
82620;40.7;42.75
82710;40.6;42.75
82800;40.6;42.75
82890;40.5;42.75
82980;40.5;42.6875
83070;40.5;42.625
83160;40.5;42.5625
83250;40.4;42.5625
83340;40.4;42.4375
83430;40.3;42.375
83520;40.2;42.3125
83610;40.2;42.25
83700;40.2;42.25
83790;40.1;42.125
83880;40;42.125
83970;40;42.125
84060;39.9;42.125
84150;39.9;42.1875
84240;40;42.25
84330;40.2;42.3125
84420;40.4;42.3125
84510;40.6;42.4375
84600;40.7;42.5
84690;40.7;42.5625
84780;40.8;42.625
84870;40.8;42.6875
84960;40.9;42.75
85050;40.9;42.75
85140;40.9;42.75
85230;40.9;42.8125
85320;40.9;42.75
85410;40.9;42.75
85500;40.9;42.8125
85590;40.9;42.8125
85680;40.8;42.75
85770;40.7;42.625
85860;40.6;42.5625
85950;40.5;42.5
86040;40.4;42.375
86130;40.2;42.3125
86220;40.2;42.25
86310;40.2;42.25
86400;40.1;42.1875
86490;40;42.25
86580;40;42.25
86670;40.1;42.375
86760;40.2;42.4375
86850;40.3;42.5
86940;40.6;42.5625
87030;40.6;42.6875
87120;40.8;42.75
87210;40.7;42.75
87300;40.8;42.875
87390;40.8;42.9375
87480;40.8;42.9375
87570;40.8;42.9375
87660;40.8;42.9375
87750;40.8;42.875
87840;40.7;42.875
87930;40.8;42.8125
88020;40.8;42.75
88110;40.8;42.6875
88200;40.8;42.6875
88290;40.7;42.625
88380;40.6;42.625
88470;40.6;42.5625
88560;40.4;42.5
88650;40.4;42.4375
88740;40.2;42.3125
88830;40.2;42.3125
88920;40.2;42.25
89010;40;42.1875
89100;40;42.125
89190;40;42.125
89280;40;42.25
89370;40;42.3125
89460;40.1;42.375
89550;40.1;42.375
89640;40.1;42.375
89730;40.4;42.5
89820;40.6;42.625
89910;40.6;42.75
90000;40.8;42.75
90090;40.8;42.8125
90180;40.9;42.875
90270;40.9;42.9375
90360;40.9;42.9375
90450;40.9;42.9375
90540;40.8;42.875
90630;40.9;42.8125
90720;40.9;42.8125
90810;40.9;42.75
90900;40.9;42.6875
90990;40.8;42.6875
91080;40.8;42.6875
91170;40.8;42.625
91260;40.6;42.5625
91350;40.5;42.5
91440;40.3;42.4375
91530;40.2;42.375
91620;40.2;42.3125
91710;40.1;42.25
91800;40;42.25
91890;40;42.25
91980;40;42.25
92070;40;42.3125
92160;40.1;42.375
92250;40.2;42.4375
92340;40.4;42.5
92430;40.6;42.625
92520;40.7;42.75
92610;40.8;42.75
92700;40.8;42.8125
92790;40.8;42.875
92880;40.8;42.9375
92970;40.9;42.9375
93060;40.9;42.9375
93150;40.8;42.9375
93240;40.9;43
93330;40.9;42.9375
93420;40.8;42.9375
93510;40.8;42.9375
93600;40.6;42.875
93690;40.6;42.8125
93780;40.6;42.8125
93870;40.6;42.75
93960;40.5;42.6875
94050;40.4;42.625
94140;40.3;42.5625
94230;40.3;42.4375
94320;40.2;42.4375
94410;40.2;42.375
94500;40.1;42.25
94590;40.1;42.25
94680;40;42.3125
94770;40;42.3125
94860;40.1;42.375
94950;40.2;42.5
95040;40.4;42.5625
95130;40.6;42.6875
95220;40.8;42.75
95310;40.8;42.8125
95400;40.8;42.875
95490;40.9;42.9375
95580;40.9;42.875
95670;41.1;42.875
95760;41.1;42.9375
95850;41.2;42.9375
95940;41.1;42.875
96030;41;42.875
96120;41.1;42.875
96210;40.9;42.875
96300;40.8;42.875
96390;40.8;42.8125
96480;40.7;42.75
96570;40.6;42.75
96660;40.6;42.6875
96750;40.5;42.625
96840;40.4;42.5625
96930;40.3;42.5
97020;40.3;42.4375
97110;40.2;42.375
97200;40.1;42.3125
97290;40.1;42.3125
97380;40.1;42.3125
97470;40.1;42.375
97560;40.2;42.4375
97650;40.2;42.5
97740;40.4;42.625
97830;40.6;42.6875
97920;40.6;42.75
98010;40.7;42.8125
98100;40.8;42.875
98190;40.9;42.9375
98280;40.9;43
98370;41;42.9375
98460;41.1;43
98550;41.1;43.0625
98640;40.9;43.0625
98730;40.9;43.0625
98820;40.8;43
98910;40.8;43
99000;40.8;42.9375
99090;40.7;42.875
99180;40.7;42.8125
99270;40.6;42.8125
99360;40.5;42.75
99450;40.4;42.6875
99540;40.4;42.625
99630;40.3;42.5625
99720;40.3;42.4375
99810;40.3;42.375
99900;40.3;42.3125
99990;40.2;42.3125
100080;40.2;42.375
100170;40.3;42.375
100260;40.3;42.4375
100350;40.4;42.5
100440;40.4;42.625
100530;40.6;42.6875
100620;40.8;42.8125
100710;41;42.875
100800;41.1;42.8125
100890;41.2;42.8125
100980;41.2;42.8125
101070;41.1;42.8125
101160;41;42.8125
101250;41.1;42.75
101340;40.9;42.75
101430;40.9;42.6875
101520;40.8;42.6875
101610;40.8;42.625
101700;40.6;42.5625
101790;40.5;42.5625
101880;40.4;42.4375
101970;40.3;42.375
102060;40.1;42.25
102150;40.1;42.1875
102240;39.9;42.125
102330;39.9;42.0625
102420;39.8;42
102510;39.8;41.9375
102600;39.7;41.875
102690;39.7;41.9375
102780;39.7;42
102870;39.8;42.0625
102960;39.8;42.125
103050;40;42.1875
103140;40.1;42.25
103230;40.2;42.25
103320;40.2;42.3125
103410;40.3;42.375
103500;40.4;42.5
103590;40.4;42.5
103680;40.4;42.5
103770;40.4;42.4375
103860;40.3;42.4375
103950;40.2;42.375
104040;40.2;42.3125
104130;40.2;42.3125
104220;40.2;42.25
104310;40.1;42.125
104400;40;42
104490;39.8;41.9375
104580;39.8;41.9375
104670;39.7;41.875
104760;39.6;41.8125
104850;39.6;41.8125
104940;39.6;41.8125
105030;39.6;41.875
105120;39.6;41.875
105210;39.8;41.9375
105300;39.8;42.0625
105390;39.9;42.125
105480;40;42.1875
105570;40.1;42.25
105660;40.1;42.3125
105750;40.1;42.3125
105840;40.2;42.375
105930;40.1;42.375
106020;40.2;42.375
106110;40.2;42.375
106200;40.1;42.375
106290;40.1;42.375
106380;40.1;42.375
106470;40.1;42.3125
106560;40;42.3125
106650;39.9;42.25
106740;39.9;42.1875
106830;39.8;42.125
106920;39.8;42.0625
107010;39.8;42
107100;39.8;42
107190;39.8;41.9375
107280;39.8;41.875
107370;39.8;41.8125
107460;39.8;41.8125
107550;39.8;41.9375
107640;39.8;42
107730;39.8;42.0625
107820;39.9;42.125
107910;40;42.25
108000;40.1;42.3125
108090;40.1;42.375
108180;40.2;42.4375
108270;40.2;42.5
108360;40.2;42.5
108450;40.3;42.5625
108540;40.3;42.5625
108630;40.3;42.5625
108720;40.2;42.5625
108810;40.2;42.5625
108900;40.2;42.5625
108990;40.2;42.5625
109080;40.2;42.5
109170;40.1;42.5
109260;40.1;42.4375
109350;40.1;42.3125
109440;39.9;42.3125
109530;40;42.25
109620;40;42.125
109710;39.9;42.0625
109800;39.8;42
109890;39.8;41.875
109980;39.7;41.8125
110070;39.6;41.75
110160;39.5;41.75
110250;39.6;41.875
110340;39.6;41.9375
110430;39.8;41.9375
110520;39.8;41.875
110610;40;41.875
110700;40.2;41.9375
110790;40.3;41.9375
110880;40.4;42
110970;40.4;41.9375
111060;40.3;42
111150;40.3;42
111240;40.3;42
111330;40.4;42
111420;40.3;42.125
111510;40.3;42.125
111600;40.2;42.0625
111690;40.1;41.8125
111780;40;41.75
111870;39.9;41.6875
